,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.label,Input.prompt,Answer.semantic-similarity.label,Approve,Reject
113,3L21G7IH4810HJNVCII9D1CBAMWY11,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3PJ71Z61R67O32DHU8VV34F5FH491H,5,Submitted,Wed Jan 16 14:40:04 PST 2019,Wed Jan 16 14:46:05 PST 2019,Sat Jan 19 14:46:05 PST 2019,,,,361,0% (0/0),0% (0/0),0% (0/0),A person siting at a table in front of a giant pot pie.,"Two people are at a table with a pot of food covered in a bread top sitting on it. the lady is wearing a black jacket with a striped shirt and is sitting right in front of the plate. A person is sitting next to her, and a person with a red long sleeve shirt is leaning over the woman with a fork.",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
114,3MGHRFQY2MU0AU2DGZE9ZWT15UQY0Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,39ZSFO5CAA1TIBHOI8WS30Y5MJDUJW,19,Submitted,Wed Jan 16 14:38:48 PST 2019,Wed Jan 16 14:38:58 PST 2019,Sat Jan 19 14:38:58 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),A decent size heard of Elephants are together in the water.,There are several elephants in the shallow water. Little elephants are in the middle of the big elephants. The other elephants are in the forest. The forest is dry and dusty. The trees in the forest are brown and dry.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
115,3MGHRFQY2MU0AU2DGZE9ZWT15UQY0Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3ERMJ6L4D0XHL8BD8XG990C2I2AM7P,21,Submitted,Wed Jan 16 14:38:15 PST 2019,Wed Jan 16 14:38:50 PST 2019,Sat Jan 19 14:38:50 PST 2019,,,,35,0% (0/0),0% (0/0),0% (0/0),A decent size heard of Elephants are together in the water.,There are several elephants in the shallow water. Little elephants are in the middle of the big elephants. The other elephants are in the forest. The forest is dry and dusty. The trees in the forest are brown and dry.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
116,3MGHRFQY2MU0AU2DGZE9ZWT15UQY0Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3KWTYT08728ISMF9KS0XB3JHRRQ5LS,7,Submitted,Wed Jan 16 14:39:39 PST 2019,Wed Jan 16 14:39:49 PST 2019,Sat Jan 19 14:39:49 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),A decent size heard of Elephants are together in the water.,There are several elephants in the shallow water. Little elephants are in the middle of the big elephants. The other elephants are in the forest. The forest is dry and dusty. The trees in the forest are brown and dry.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,"4 - Yes, absolutely",,
117,3N2YPY1GI73IXQM2JVQ4DMRBHEYVE8,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3I3WADAZ9S9QY7I6XKGP3KNBMWV5O9,3,Submitted,Wed Jan 16 14:39:42 PST 2019,Wed Jan 16 14:45:05 PST 2019,Sat Jan 19 14:45:05 PST 2019,,,,323,0% (0/0),0% (0/0),0% (0/0),A man waits under an umbrella at the edge of a crowded city street.,"A man in a business suit is holding a clear umbrella. His suit coat is darkly covered and his shirt is white. It's raining outside. The man is looking at a sign across the street. The sign is of two people sitting, yellow writing on a red background surrounds the people. The word ""Sale"" is visible. 
Two green and yellow cabs are seen in the street. A group of people is gather under the sign, in front of a store.  ",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
118,3N2YPY1GI73IXQM2JVQ4DMRBHEYVE8,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3RANCT1ZVHMN0SJCUGJB5CFSEE4UBB,15,Submitted,Wed Jan 16 14:38:37 PST 2019,Wed Jan 16 14:45:59 PST 2019,Sat Jan 19 14:45:59 PST 2019,,,,442,0% (0/0),0% (0/0),0% (0/0),A man waits under an umbrella at the edge of a crowded city street.,"A man in a business suit is holding a clear umbrella. His suit coat is darkly covered and his shirt is white. It's raining outside. The man is looking at a sign across the street. The sign is of two people sitting, yellow writing on a red background surrounds the people. The word ""Sale"" is visible. 
Two green and yellow cabs are seen in the street. A group of people is gather under the sign, in front of a store.  ",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
119,3N2YPY1GI73IXQM2JVQ4DMRBHEYVE8,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3S06PH7KST906SQY6O0XP0YV62J1DQ,20,Submitted,Wed Jan 16 14:40:14 PST 2019,Wed Jan 16 14:40:30 PST 2019,Sat Jan 19 14:40:30 PST 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),A man waits under an umbrella at the edge of a crowded city street.,"A man in a business suit is holding a clear umbrella. His suit coat is darkly covered and his shirt is white. It's raining outside. The man is looking at a sign across the street. The sign is of two people sitting, yellow writing on a red background surrounds the people. The word ""Sale"" is visible. 
Two green and yellow cabs are seen in the street. A group of people is gather under the sign, in front of a store.  ",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,"4 - Yes, absolutely",,
120,3NOEP8XAU57EY6GNSO7XVJN0BW8XPY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,35GMH2SV3GMQUQBZ8L9S7ETOZPTOES,5,Submitted,Wed Jan 16 14:40:28 PST 2019,Wed Jan 16 14:48:25 PST 2019,Sat Jan 19 14:48:25 PST 2019,,,,477,0% (0/0),0% (0/0),0% (0/0),A couple of kids standing next to each other.,"A group of men are gathered at a fairly formal function which looks to involve business. There are quite a few milling around in the background but we are focused on three in the foreground. One is wearing a blue shirt, glasses and a yamaka. He is balding and is showing another man something on a tablet. The man he is showing it to is also bald. He is wearing a white shirt and a light blue tie. The third man is standing behind these two and is looking over their shoulders. Two of them are wearing small matching red emblems on their lapels.",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
121,3NOEP8XAU57EY6GNSO7XVJN0BW8XPY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3E13VNJ1NP0HE36KY218GXE8Y7R1IS,14,Submitted,Wed Jan 16 14:40:17 PST 2019,Wed Jan 16 14:41:49 PST 2019,Sat Jan 19 14:41:49 PST 2019,,,,92,0% (0/0),0% (0/0),0% (0/0),A couple of kids standing next to each other.,"A group of men are gathered at a fairly formal function which looks to involve business. There are quite a few milling around in the background but we are focused on three in the foreground. One is wearing a blue shirt, glasses and a yamaka. He is balding and is showing another man something on a tablet. The man he is showing it to is also bald. He is wearing a white shirt and a light blue tie. The third man is standing behind these two and is looking over their shoulders. Two of them are wearing small matching red emblems on their lapels.",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
122,3NOEP8XAU57EY6GNSO7XVJN0BW8XPY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3X1FV8S5JZWJ4OGNFSLU29888Y6GV4,1,Submitted,Wed Jan 16 14:41:10 PST 2019,Wed Jan 16 14:41:28 PST 2019,Sat Jan 19 14:41:28 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),A couple of kids standing next to each other.,"A group of men are gathered at a fairly formal function which looks to involve business. There are quite a few milling around in the background but we are focused on three in the foreground. One is wearing a blue shirt, glasses and a yamaka. He is balding and is showing another man something on a tablet. The man he is showing it to is also bald. He is wearing a white shirt and a light blue tie. The third man is standing behind these two and is looking over their shoulders. Two of them are wearing small matching red emblems on their lapels.",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
123,3OCZWXS7ZPCF52HFUQVVMJNWDNY5LZ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,33FOTY3KEOQQ10KK6S5M5UGDL27C11,4,Submitted,Wed Jan 16 14:41:19 PST 2019,Wed Jan 16 14:41:37 PST 2019,Sat Jan 19 14:41:37 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),Two parking meters one covered with a blue cover,"A baseball game is taking place.  There is a player at bat by the home plate.  He is wearing the number 5 on a navy blue jersey and grey pants.  He is hitting stance, preparing to hit the baseball.  Behind him is the catcher crouched down and an umpire leaning down behind the catcher.  The field is dirt with white lines and grass surrounds the playing field.",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,1 - Not At All,,
124,3OCZWXS7ZPCF52HFUQVVMJNWDNY5LZ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,33ISQZVXPRRAO3UIMPU6MQZ4PZYCCR,27,Submitted,Wed Jan 16 14:41:58 PST 2019,Wed Jan 16 14:44:32 PST 2019,Sat Jan 19 14:44:32 PST 2019,,,,154,0% (0/0),0% (0/0),0% (0/0),Two parking meters one covered with a blue cover,"A baseball game is taking place.  There is a player at bat by the home plate.  He is wearing the number 5 on a navy blue jersey and grey pants.  He is hitting stance, preparing to hit the baseball.  Behind him is the catcher crouched down and an umpire leaning down behind the catcher.  The field is dirt with white lines and grass surrounds the playing field.",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
125,3OCZWXS7ZPCF52HFUQVVMJNWDNY5LZ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3LS2AMNW5HVFRT14HC4S1VI2ISIOQ5,14,Submitted,Wed Jan 16 14:42:13 PST 2019,Wed Jan 16 14:49:32 PST 2019,Sat Jan 19 14:49:32 PST 2019,,,,439,0% (0/0),0% (0/0),0% (0/0),Two parking meters one covered with a blue cover,"A baseball game is taking place.  There is a player at bat by the home plate.  He is wearing the number 5 on a navy blue jersey and grey pants.  He is hitting stance, preparing to hit the baseball.  Behind him is the catcher crouched down and an umpire leaning down behind the catcher.  The field is dirt with white lines and grass surrounds the playing field.",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
126,3P458N04Q2MI6ZFHQQWLZ6F70MH2XH,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,33L7PJKHCI3PYH6GRZ9R9E3PNUCT8K,25,Submitted,Wed Jan 16 14:39:47 PST 2019,Wed Jan 16 14:40:01 PST 2019,Sat Jan 19 14:40:01 PST 2019,,,,14,100% (1/1),0% (0/0),0% (0/0),A baby holding a blue cup and eating a piece of banana.,A baby is eating a banana. The baby is holding a small blue cup. The baby is wearing a long white shirt.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,"4 - Yes, absolutely",,
127,3P458N04Q2MI6ZFHQQWLZ6F70MH2XH,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3YDGXNSEO1Z5HWRQCY8J16RX7VW844,19,Submitted,Wed Jan 16 14:39:29 PST 2019,Wed Jan 16 14:39:43 PST 2019,Sat Jan 19 14:39:43 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),A baby holding a blue cup and eating a piece of banana.,A baby is eating a banana. The baby is holding a small blue cup. The baby is wearing a long white shirt.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
128,3P458N04Q2MI6ZFHQQWLZ6F70MH2XH,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3Z4XG4ZF4AWWFYF0W9AOYHOV0Q18XJ,11,Submitted,Wed Jan 16 14:40:02 PST 2019,Wed Jan 16 14:46:25 PST 2019,Sat Jan 19 14:46:25 PST 2019,,,,383,0% (0/0),0% (0/0),0% (0/0),A baby holding a blue cup and eating a piece of banana.,A baby is eating a banana. The baby is holding a small blue cup. The baby is wearing a long white shirt.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
129,3P7QK0GJ3UQ7BUFWR8K6WRVI8MF2ZE,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,39O5D9O87VXMB3YZTWJ5TNVAJML3CK,5,Submitted,Wed Jan 16 14:40:06 PST 2019,Wed Jan 16 14:46:33 PST 2019,Sat Jan 19 14:46:33 PST 2019,,,,387,0% (0/0),0% (0/0),0% (0/0),Three hotdogs on buns with whole slices of relish sit on a white plate.,"On a brown wood table is a white round plate containing three hot dog buns. The buns each have a cooked hot dog in them and each hot dog has three or four sliced peppers on it. The peppers are either red or green, and they appear to be roasted, small, round peppers. The hot dog roll appears very fresh.",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
130,3P7QK0GJ3UQ7BUFWR8K6WRVI8MF2ZE,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3DUZQ9U6SOTMUTPEASFBRNRBW9ZVS2,3,Submitted,Wed Jan 16 14:39:52 PST 2019,Wed Jan 16 14:46:26 PST 2019,Sat Jan 19 14:46:26 PST 2019,,,,394,0% (0/0),0% (0/0),0% (0/0),Three hotdogs on buns with whole slices of relish sit on a white plate.,"On a brown wood table is a white round plate containing three hot dog buns. The buns each have a cooked hot dog in them and each hot dog has three or four sliced peppers on it. The peppers are either red or green, and they appear to be roasted, small, round peppers. The hot dog roll appears very fresh.",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
131,3P7QK0GJ3UQ7BUFWR8K6WRVI8MF2ZE,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3O7L7BFSHGUGY40WAQWNNHX2NGUIER,31,Submitted,Wed Jan 16 14:38:36 PST 2019,Wed Jan 16 14:39:18 PST 2019,Sat Jan 19 14:39:18 PST 2019,,,,42,0% (0/0),0% (0/0),0% (0/0),Three hotdogs on buns with whole slices of relish sit on a white plate.,"On a brown wood table is a white round plate containing three hot dog buns. The buns each have a cooked hot dog in them and each hot dog has three or four sliced peppers on it. The peppers are either red or green, and they appear to be roasted, small, round peppers. The hot dog roll appears very fresh.",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
132,3PGQRAZX03P0B3MPP1XT92ZK0M9SYF,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,33PPUNGG3AAR2YUBW049MJZBYIMRZA,26,Submitted,Wed Jan 16 14:38:42 PST 2019,Wed Jan 16 14:39:00 PST 2019,Sat Jan 19 14:39:00 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),A bathroom with two toilets and a toilet paper dispenser.,A very clean and tidy a bathroom. Everything is a neat porcelain white. This bathroom is both retro and modern.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
133,3PGQRAZX03P0B3MPP1XT92ZK0M9SYF,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3WEV0KO0OOX00CPSJ7FHL1L4W2WDSM,13,Submitted,Wed Jan 16 14:40:42 PST 2019,Wed Jan 16 14:43:07 PST 2019,Sat Jan 19 14:43:07 PST 2019,,,,145,0% (0/0),0% (0/0),0% (0/0),A bathroom with two toilets and a toilet paper dispenser.,A very clean and tidy a bathroom. Everything is a neat porcelain white. This bathroom is both retro and modern.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
134,3PGQRAZX03P0B3MPP1XT92ZK0M9SYF,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3WYP994K19WYBPMM8QZSXHZDW156Y1,7,Submitted,Wed Jan 16 14:40:39 PST 2019,Wed Jan 16 14:40:58 PST 2019,Sat Jan 19 14:40:58 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),A bathroom with two toilets and a toilet paper dispenser.,A very clean and tidy a bathroom. Everything is a neat porcelain white. This bathroom is both retro and modern.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
135,3R15W654VEY4YO0DEIJYKUIN9JKLQR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3DUZQ9U6SOTMUTPEASFBRNRBW9ZSVZ,28,Submitted,Wed Jan 16 14:39:32 PST 2019,Wed Jan 16 14:39:53 PST 2019,Sat Jan 19 14:39:53 PST 2019,,,,21,0% (0/0),0% (0/0),0% (0/0),A long table with people gathered around it eating a meal,There is a large group of people sitting at the table together. They are eating at a restaurant. They look to be very hungry as there is a lot of food on the table for them to eat. Next to them you can see the windows that offer a view of the city streets. The road is busy with traffic next to them. There are also paintings on the wall behind their table to dress the business up.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,"4 - Yes, absolutely",,
136,3R15W654VEY4YO0DEIJYKUIN9JKLQR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3QHK8ZVMIONKH2WIL2RAEPJ91NBLB8,0,Submitted,Wed Jan 16 14:38:37 PST 2019,Wed Jan 16 14:41:46 PST 2019,Sat Jan 19 14:41:46 PST 2019,,,,189,0% (0/0),0% (0/0),0% (0/0),A long table with people gathered around it eating a meal,There is a large group of people sitting at the table together. They are eating at a restaurant. They look to be very hungry as there is a lot of food on the table for them to eat. Next to them you can see the windows that offer a view of the city streets. The road is busy with traffic next to them. There are also paintings on the wall behind their table to dress the business up.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
137,3R15W654VEY4YO0DEIJYKUIN9JKLQR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3TPWUS5F8B6J210N3GU7YK67HFFWCJ,13,Submitted,Wed Jan 16 14:40:08 PST 2019,Wed Jan 16 14:40:57 PST 2019,Sat Jan 19 14:40:57 PST 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),A long table with people gathered around it eating a meal,There is a large group of people sitting at the table together. They are eating at a restaurant. They look to be very hungry as there is a lot of food on the table for them to eat. Next to them you can see the windows that offer a view of the city streets. The road is busy with traffic next to them. There are also paintings on the wall behind their table to dress the business up.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,"4 - Yes, absolutely",,
138,3RTFSSG7T9B9ILWZQRI4CJ09XK1LWV,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,337RC3OW077ZQGUOQJIAF1DG4FRVLO,2,Submitted,Wed Jan 16 14:40:05 PST 2019,Wed Jan 16 14:45:20 PST 2019,Sat Jan 19 14:45:20 PST 2019,,,,315,0% (0/0),0% (0/0),0% (0/0),A couple of kids standing next to each other.,"There are two girls sitting at a table playing a game. One girl is looking at the camera. The girl looking at the camera has curly brown hair and dark eyes. She is smiling. She is wearing a black jumper with a white shirt. The other girl is looking down. She has longer blonde hair. She is also smiling and wearing a black jumper.
",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
139,3RTFSSG7T9B9ILWZQRI4CJ09XK1LWV,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,38YMOXR4MW4UMKRMTPH4CKEXLT56W2,5,Submitted,Wed Jan 16 14:40:35 PST 2019,Wed Jan 16 14:48:45 PST 2019,Sat Jan 19 14:48:45 PST 2019,,,,490,0% (0/0),0% (0/0),0% (0/0),A couple of kids standing next to each other.,"There are two girls sitting at a table playing a game. One girl is looking at the camera. The girl looking at the camera has curly brown hair and dark eyes. She is smiling. She is wearing a black jumper with a white shirt. The other girl is looking down. She has longer blonde hair. She is also smiling and wearing a black jumper.
",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
140,3RTFSSG7T9B9ILWZQRI4CJ09XK1LWV,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3WJ1OXY92CLKJL77LZIAE9DXZ5S8AF,6,Submitted,Wed Jan 16 14:39:36 PST 2019,Wed Jan 16 14:48:33 PST 2019,Sat Jan 19 14:48:33 PST 2019,,,,537,0% (0/0),0% (0/0),0% (0/0),A couple of kids standing next to each other.,"There are two girls sitting at a table playing a game. One girl is looking at the camera. The girl looking at the camera has curly brown hair and dark eyes. She is smiling. She is wearing a black jumper with a white shirt. The other girl is looking down. She has longer blonde hair. She is also smiling and wearing a black jumper.
",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
